group,latency_ms
tampered,0.059300
tampered,0.058900
tampered,0.064300
tampered,0.058600
tampered,0.062900
tampered,0.062200
tampered,0.067600
tampered,0.061600
tampered,0.066200
tampered,0.063500
tampered,0.060600
tampered,0.060800
tampered,0.059500
tampered,0.059300
tampered,0.059500
tampered,0.059300
tampered,0.061100
tampered,0.059400
tampered,0.061600
tampered,0.059800
tampered,0.063200
tampered,0.060500
tampered,0.061800
tampered,0.059700
tampered,0.062800
tampered,0.061700
tampered,0.059900
tampered,0.061800
tampered,0.159800
tampered,0.191300
tampered,0.158800
tampered,0.107300
tampered,0.089400
tampered,0.095300
tampered,0.076800
tampered,0.061800
tampered,0.060200
tampered,0.060500
tampered,0.062600
tampered,0.080000
tampered,0.067200
tampered,0.063400
tampered,0.060800
tampered,0.064400
tampered,0.059400
tampered,0.059900
tampered,0.063400
tampered,0.060400
tampered,0.061400
tampered,0.060000
tampered,0.062000
tampered,0.060300
tampered,0.065200
tampered,0.064400
tampered,0.060300
tampered,0.059900
tampered,0.059600
tampered,0.065100
tampered,0.066500
tampered,0.060500
tampered,0.065600
tampered,0.064800
tampered,0.062900
tampered,0.062200
tampered,0.060100
tampered,0.060200
tampered,0.060600
tampered,0.061500
tampered,0.062600
tampered,0.062800
tampered,0.063100
tampered,0.060000
tampered,0.059800
tampered,0.059800
tampered,0.059100
tampered,0.061200
tampered,0.058800
tampered,0.059500
tampered,0.062500
tampered,0.061700
tampered,0.064000
tampered,0.062600
tampered,0.060400
tampered,0.059900
tampered,0.064300
tampered,0.063500
tampered,0.064700
tampered,0.064300
tampered,0.059800
tampered,0.063900
tampered,0.059500
tampered,0.061200
tampered,0.059800
tampered,0.058800
tampered,0.061200
tampered,0.059300
tampered,0.062800
tampered,0.062700
tampered,0.066800
tampered,0.063300
tampered,0.060600
tampered,0.059900
tampered,0.061800
tampered,0.062100
tampered,0.059900
tampered,0.061500
tampered,0.062700
tampered,0.061900
tampered,0.059900
tampered,0.059700
tampered,0.059600
tampered,0.063100
tampered,0.065800
tampered,0.063400
tampered,0.059500
tampered,0.059300
tampered,0.061400
tampered,0.060600
tampered,0.059500
tampered,0.059200
tampered,0.060600
tampered,0.063500
tampered,0.093700
tampered,0.164300
tampered,0.255600
tampered,0.112100
tampered,0.118400
tampered,0.077300
tampered,0.063600
tampered,0.065100
tampered,0.063000
tampered,0.063200
tampered,0.060000
tampered,0.062500
tampered,0.060300
tampered,0.064000
tampered,0.061600
tampered,0.062700
tampered,0.063300
tampered,0.069400
tampered,0.066400
tampered,0.060600
tampered,0.059300
tampered,0.059500
tampered,0.065200
tampered,0.063000
tampered,0.060300
tampered,0.059400
tampered,0.064100
tampered,0.062100
tampered,0.059900
tampered,0.064900
tampered,0.059700
tampered,0.064300
tampered,0.063000
tampered,0.059900
tampered,0.059200
tampered,0.061300
tampered,0.059800
tampered,0.062900
tampered,0.059900
tampered,0.063000
tampered,0.061700
tampered,0.062000
tampered,0.064400
tampered,0.063000
tampered,0.065600
tampered,0.063100
tampered,0.060900
tampered,0.062500
tampered,0.059900
tampered,0.062000
tampered,0.060500
tampered,0.063000
tampered,0.059700
tampered,0.063000
tampered,0.063700
tampered,0.061700
tampered,0.062300
tampered,0.059000
tampered,0.063800
tampered,0.060200
tampered,0.062300
tampered,0.061700
tampered,0.059300
tampered,0.064600
tampered,0.066600
tampered,0.060400
tampered,0.059000
tampered,0.063900
tampered,0.063700
tampered,0.063600
tampered,0.062000
tampered,0.059800
tampered,0.064200
tampered,0.062400
tampered,0.060100
tampered,0.059400
tampered,0.063500
tampered,0.059900
tampered,0.062300
tampered,0.063700
tampered,0.059500
tampered,0.063200
tampered,0.060800
tampered,0.058900
tampered,0.062000
tampered,0.060100
tampered,0.061000
tampered,0.059000
tampered,0.059200
tampered,0.152800
tampered,0.106700
tampered,0.064000
tampered,0.094700
tampered,0.099500
tampered,0.296000
tampered,0.182900
tampered,0.140400
tampered,0.085700
tampered,0.063900
tampered,0.065800
tampered,0.063200
tampered,0.060400
tampered,0.060200
tampered,0.059700
tampered,0.066800
tampered,0.063900
tampered,0.059700
tampered,0.062600
tampered,0.062800
tampered,0.063600
tampered,0.062700
tampered,0.062500
tampered,0.062800
tampered,0.063000
tampered,0.060100
tampered,0.059800
tampered,0.062600
tampered,0.066200
tampered,0.066000
tampered,0.063900
tampered,0.062200
tampered,0.060200
tampered,0.062000
tampered,0.061700
tampered,0.059200
tampered,0.062000
tampered,0.060100
tampered,0.061000
tampered,0.063100
tampered,0.059200
tampered,0.062100
tampered,0.059400
tampered,0.063200
tampered,0.060000
tampered,0.059400
tampered,0.058700
tampered,0.059700
tampered,0.060800
tampered,0.061500
tampered,0.060400
tampered,0.062400
tampered,0.062400
tampered,0.062500
tampered,0.061900
tampered,0.061800
tampered,0.063900
tampered,0.069600
tampered,0.066800
tampered,0.060500
tampered,0.061600
tampered,0.068000
tampered,0.063500
tampered,0.060600
tampered,0.062100
tampered,0.064400
tampered,0.060700
tampered,0.060200
tampered,0.059300
tampered,0.059400
tampered,0.064200
tampered,0.059400
tampered,0.059800
tampered,0.062400
tampered,0.060100
tampered,0.060900
tampered,0.063000
tampered,0.060700
tampered,0.060100
tampered,0.059900
tampered,0.062100
tampered,0.060000
tampered,0.065800
tampered,0.064400
tampered,0.064700
tampered,0.059500
tampered,0.062200
tampered,0.061100
tampered,0.063500
tampered,0.061100
tampered,0.062600
tampered,0.060000
tampered,0.059900
tampered,0.059400
tampered,0.062300
tampered,0.062500
tampered,0.060400
tampered,0.059500
tampered,0.101700
tampered,0.062700
tampered,0.055400
tampered,0.054600
tampered,0.182000
tampered,0.265700
tampered,0.162500
tampered,0.087300
tampered,0.068700
tampered,0.068500
tampered,0.070000
tampered,0.064200
tampered,0.060000
tampered,0.060600
tampered,0.064900
tampered,0.059500
tampered,0.059200
tampered,0.062400
tampered,0.060000
tampered,0.063400
tampered,0.062000
tampered,0.060300
tampered,0.062400
tampered,0.061100
tampered,0.059400
tampered,0.062100
tampered,0.060000
tampered,0.059300
tampered,0.220000
tampered,0.061500
tampered,0.059500
tampered,0.058900
tampered,0.059100
tampered,0.061000
tampered,0.061600
tampered,0.059600
tampered,0.060100
tampered,0.063600
tampered,0.065800
tampered,0.067200
tampered,0.067000
tampered,0.063300
tampered,0.066400
tampered,0.059300
tampered,0.061300
tampered,0.062400
tampered,0.062200
tampered,0.062900
tampered,0.060600
tampered,0.059200
tampered,0.059400
tampered,0.063700
tampered,0.060500
tampered,0.062400
tampered,0.062200
tampered,0.061100
tampered,0.098500
tampered,0.123200
tampered,0.108100
tampered,0.083700
tampered,0.067400
tampered,0.089800
tampered,0.062900
tampered,0.069400
tampered,0.064500
tampered,0.067500
tampered,0.066600
tampered,0.064200
tampered,0.062700
tampered,0.070500
tampered,0.066600
tampered,0.062700
tampered,0.116000
tampered,0.069300
tampered,0.112900
tampered,0.126800
tampered,0.076900
tampered,0.081700
tampered,0.075600
tampered,0.074500
tampered,0.066600
tampered,0.064200
tampered,0.062900
tampered,0.062700
tampered,0.061300
tampered,0.082800
tampered,0.061900
tampered,0.062200
tampered,0.084400
tampered,0.491400
tampered,0.120000
tampered,0.112700
tampered,0.112000
tampered,0.071500
tampered,0.062500
tampered,0.061200
tampered,0.062500
tampered,0.059600
tampered,0.060000
tampered,0.059700
tampered,0.059100
tampered,0.064100
tampered,0.062800
tampered,0.060200
tampered,0.063100
tampered,0.060200
tampered,0.075600
tampered,0.059900
tampered,0.062600
tampered,0.061200
tampered,0.060500
tampered,0.062900
tampered,0.064900
tampered,0.063600
tampered,0.060300
tampered,0.065300
tampered,0.060600
tampered,0.063000
tampered,0.065300
tampered,0.063900
tampered,0.061600
tampered,0.063400
tampered,0.059400
tampered,0.064800
tampered,0.064700
tampered,0.060900
tampered,0.063000
tampered,0.060300
tampered,0.063400
tampered,0.062200
tampered,0.062800
tampered,0.063800
tampered,0.060900
tampered,0.062300
tampered,0.059700
tampered,0.059700
tampered,0.062900
tampered,0.063900
tampered,0.065500
tampered,0.060100
tampered,0.063200
tampered,0.060100
tampered,0.064300
tampered,0.066000
tampered,0.063300
tampered,0.060500
tampered,0.063300
tampered,0.063900
tampered,0.065000
tampered,0.062300
tampered,0.060000
tampered,0.076200
tampered,0.070100
tampered,0.061100
tampered,0.073200
tampered,0.061300
tampered,0.061300
tampered,0.069400
tampered,0.066000
tampered,0.062300
tampered,0.067800
tampered,0.063600
tampered,0.087200
tampered,0.061800
tampered,0.064600
tampered,0.063100
tampered,0.061100
tampered,0.063500
tampered,0.064000
tampered,0.060200
tampered,0.061200
tampered,0.058900
tampered,0.062900
tampered,0.063700
tampered,0.059500
tampered,0.064800
tampered,0.059600
tampered,0.063000
tampered,0.059400
tampered,0.062000
tampered,0.185400
tampered,0.078400
tampered,0.060800
tampered,0.149400
tampered,0.127400
tampered,0.231700
tampered,0.138000
tampered,0.216900
tampered,0.083400
tampered,0.103700
tampered,0.065100
tampered,0.057100
tampered,0.058800
tampered,0.059800
tampered,0.058300
tampered,0.059100
tampered,0.055300
tampered,0.057600
tampered,0.060300
tampered,0.059300
tampered,0.059700
tampered,0.058700
tampered,0.058900
tampered,0.058900
tampered,0.058700
tampered,0.060300
tampered,0.056700
tampered,0.059800
tampered,0.059300
tampered,0.055700
tampered,0.058600
tampered,0.055800
tampered,0.057000
tampered,0.054400
tampered,0.058500
tampered,0.058500
tampered,0.056600
tampered,0.062700
tampered,0.056500
tampered,0.055800
tampered,0.058400
tampered,0.061400
tampered,0.058500
tampered,0.057400
tampered,0.062800
tampered,0.057700
tampered,0.055400
tampered,0.055100
tampered,0.054900
tampered,0.058800
tampered,0.060000
tampered,0.054700
tampered,0.058300
tampered,0.055800
tampered,0.054300
tampered,0.057900
tampered,0.057500
tampered,0.057300
tampered,0.055400
tampered,0.055900
tampered,0.053900
tampered,0.058000
tampered,0.058200
tampered,0.059100
tampered,0.056200
tampered,0.057600
tampered,0.058500
tampered,0.055600
tampered,0.060900
tampered,0.062000
tampered,0.058900
tampered,0.059700
tampered,0.055100
tampered,0.057100
tampered,0.055000
tampered,0.057200
tampered,0.056200
tampered,0.060000
tampered,0.055000
tampered,0.054800
tampered,0.055100
tampered,0.055000
tampered,0.055600
tampered,0.058100
tampered,0.058900
tampered,0.054800
tampered,0.059100
tampered,0.061700
tampered,0.056700
tampered,0.059300
tampered,0.054100
tampered,0.059700
tampered,0.055100
tampered,0.054900
tampered,0.055000
tampered,0.061600
tampered,0.061000
tampered,0.061700
tampered,0.055000
tampered,0.055500
tampered,0.059700
tampered,0.058700
tampered,0.056000
tampered,0.059000
tampered,0.055300
tampered,0.056100
tampered,0.054100
tampered,0.055400
tampered,0.054200
tampered,0.053700
tampered,0.058900
tampered,0.053700
tampered,0.058800
tampered,0.058400
tampered,0.064500
tampered,0.055700
tampered,0.058600
tampered,0.229000
tampered,0.073400
tampered,0.059300
tampered,0.124700
tampered,0.083300
tampered,0.064900
tampered,0.175800
tampered,0.163000
tampered,0.088600
tampered,0.064300
tampered,0.062300
tampered,0.063900
tampered,0.059700
tampered,0.059300
tampered,0.067700
tampered,0.060300
tampered,0.061700
tampered,0.060300
tampered,0.059400
tampered,0.059800
tampered,0.062100
tampered,0.062000
tampered,0.059600
tampered,0.065600
tampered,0.061100
tampered,0.061100
tampered,0.060000
tampered,0.061800
tampered,0.059800
tampered,0.059600
tampered,0.064100
tampered,0.062700
tampered,0.068100
tampered,0.066500
tampered,0.064800
tampered,0.059700
tampered,0.062600
tampered,0.060600
tampered,0.062400
tampered,0.061800
tampered,0.066300
tampered,0.060600
tampered,0.059700
tampered,0.064000
tampered,0.059700
tampered,0.061800
tampered,0.062500
tampered,0.063700
tampered,0.064400
tampered,0.062400
tampered,0.062500
tampered,0.060400
tampered,0.063800
tampered,0.062600
tampered,0.062300
tampered,0.061700
tampered,0.062300
tampered,0.060500
tampered,0.066700
tampered,0.063900
tampered,0.062800
tampered,0.062500
tampered,0.062000
tampered,0.059300
tampered,0.062800
tampered,0.059400
tampered,0.065000
tampered,0.060100
tampered,0.059200
tampered,0.059900
tampered,0.059200
tampered,0.061700
tampered,0.065300
tampered,0.059700
tampered,0.058900
tampered,0.061100
tampered,0.060000
tampered,0.061600
tampered,0.061400
tampered,0.060700
tampered,0.064600
tampered,0.060400
tampered,0.061800
tampered,0.061900
tampered,0.064400
tampered,0.060200
tampered,0.063800
tampered,0.063400
tampered,0.059100
tampered,0.060600
tampered,0.059500
tampered,0.063100
tampered,0.058900
tampered,0.059600
tampered,0.060500
tampered,0.058500
tampered,0.059300
tampered,0.059200
tampered,0.102300
tampered,0.080400
tampered,0.155300
tampered,0.207500
tampered,0.141400
tampered,0.101500
tampered,0.074000
tampered,0.064200
tampered,0.062600
tampered,0.061900
tampered,0.062300
tampered,0.071400
tampered,0.076500
tampered,0.061900
tampered,0.066400
tampered,0.063600
tampered,0.062100
tampered,0.060600
tampered,0.063300
tampered,0.060700
tampered,0.062600
tampered,0.059900
tampered,0.062000
tampered,0.063400
tampered,0.061800
tampered,0.059700
tampered,0.059900
tampered,0.062500
tampered,0.064200
tampered,0.060600
tampered,0.061600
tampered,0.059400
tampered,0.060100
tampered,0.061900
tampered,0.058900
tampered,0.059500
tampered,0.059200
tampered,0.063600
tampered,0.060500
tampered,0.059500
tampered,0.061700
tampered,0.062900
tampered,0.069000
tampered,0.059400
tampered,0.063200
tampered,0.061900
tampered,0.063000
tampered,0.059400
tampered,0.058900
tampered,0.059900
tampered,0.061900
tampered,0.064700
tampered,0.063100
tampered,0.062200
tampered,0.059800
tampered,0.064300
tampered,0.059800
tampered,0.059100
tampered,0.058900
tampered,0.059100
tampered,0.063300
tampered,0.060500
tampered,0.061800
tampered,0.065400
tampered,0.059700
tampered,0.061500
tampered,0.062000
tampered,0.063200
tampered,0.063600
tampered,0.064700
tampered,0.062500
tampered,0.061500
tampered,0.059500
tampered,0.062100
tampered,0.063000
tampered,0.060500
tampered,0.062100
tampered,0.063300
tampered,0.061600
tampered,0.061600
tampered,0.061900
tampered,0.060500
tampered,0.062300
tampered,0.061400
tampered,0.059800
tampered,0.059400
tampered,0.061800
tampered,0.061800
tampered,0.066200
tampered,0.062600
tampered,0.071100
tampered,0.060700
tampered,0.064400
tampered,0.062400
tampered,0.103300
tampered,0.243100
tampered,0.100100
tampered,0.129000
tampered,0.088000
tampered,0.098800
tampered,0.060700
tampered,0.066100
tampered,0.060100
tampered,0.056300
tampered,0.055800
tampered,0.054500
tampered,0.058200
tampered,0.057900
tampered,0.059400
tampered,0.060600
tampered,0.057400
tampered,0.058200
tampered,0.056800
tampered,0.061800
tampered,0.063000
tampered,0.063900
tampered,0.062600
tampered,0.056200
tampered,0.055500
tampered,0.060100
tampered,0.055100
tampered,0.056400
tampered,0.054800
tampered,0.058100
tampered,0.057600
tampered,0.056900
tampered,0.059000
tampered,0.056400
tampered,0.059900
tampered,0.055000
tampered,0.054300
tampered,0.054100
tampered,0.054300
tampered,0.060000
tampered,0.055900
tampered,0.054400
tampered,0.055400
tampered,0.055200
tampered,0.056500
tampered,0.058600
tampered,0.059300
tampered,0.055100
tampered,0.056700
tampered,0.062500
tampered,0.061200
tampered,0.059600
tampered,0.055500
tampered,0.061200
tampered,0.060300
tampered,0.058600
tampered,0.056600
tampered,0.060400
tampered,0.056300
tampered,0.055600
tampered,0.057700
tampered,0.060200
tampered,0.060800
tampered,0.056300
tampered,0.055000
tampered,0.058000
tampered,0.054800
tampered,0.058500
tampered,0.060000
tampered,0.056700
tampered,0.056100
tampered,0.057300
tampered,0.058700
tampered,0.055100
tampered,0.055500
tampered,0.058600
tampered,0.056100
tampered,0.054100
tampered,0.061800
tampered,0.059500
tampered,0.064700
tampered,0.055400
tampered,0.058000
tampered,0.059200
tampered,0.059200
tampered,0.058000
tampered,0.058300
tampered,0.058900
tampered,0.056100
tampered,0.060500
tampered,0.056100
tampered,0.055600
tampered,0.059100
tampered,0.056200
tampered,0.057000
tampered,0.055100
tampered,0.055100
tampered,0.053700
tampered,0.058200
tampered,0.055900
tampered,0.057800
tampered,0.058700
tampered,0.057600
tampered,0.054200
tampered,0.058000
tampered,0.063500
tampered,0.058600
tampered,0.055700
tampered,0.056700
tampered,0.058400
tampered,0.055400
tampered,0.058700
tampered,0.055200
tampered,0.056000
tampered,0.054200
tampered,0.057900
tampered,0.142000
tampered,0.113200
tampered,0.096700
tampered,0.071500
tampered,0.185800
tampered,0.133000
tampered,0.095600
tampered,0.074800
tampered,0.066700
tampered,0.062200
tampered,0.062800
tampered,0.068000
tampered,0.062800
tampered,0.062100
tampered,0.062600
tampered,0.065400
tampered,0.064600
tampered,0.060000
tampered,0.059900
tampered,0.065100
tampered,0.063500
tampered,0.062700
tampered,0.060400
tampered,0.059300
tampered,0.064300
tampered,0.067200
tampered,0.059900
tampered,0.060000
tampered,0.061600
tampered,0.061900
tampered,0.059500
tampered,0.059800
tampered,0.063000
tampered,0.065500
tampered,0.060300
tampered,0.060300
tampered,0.066000
tampered,0.065000
tampered,0.062300
tampered,0.062400
tampered,0.066300
tampered,0.064000
tampered,0.061600
tampered,0.062000
tampered,0.060000
tampered,0.062100
tampered,0.062600
tampered,0.059900
tampered,0.061700
tampered,0.059900
tampered,0.062100
tampered,0.064300
tampered,0.061400
tampered,0.059400
tampered,0.059800
tampered,0.060000
tampered,0.061500
tampered,0.062200
tampered,0.059400
tampered,0.061000
tampered,0.061200
tampered,0.063200
tampered,0.059600
tampered,0.059700
tampered,0.059500
tampered,0.063000
tampered,0.059500
tampered,0.062800
tampered,0.062800
tampered,0.061700
tampered,0.062600
tampered,0.059600
tampered,0.062600
tampered,0.062300
tampered,0.064000
tampered,0.059700
tampered,0.059800
tampered,0.058700
tampered,0.063100
tampered,0.065000
tampered,0.059600
tampered,0.059100
tampered,0.061700
tampered,0.059700
tampered,0.061700
tampered,0.062600
tampered,0.060100
tampered,0.062200
tampered,0.065200
tampered,0.059300
tampered,0.058900
tampered,0.059000
tampered,0.059400
tampered,0.060300
tampered,0.063000
tampered,0.111200
tampered,0.112300
tampered,0.069600
tampered,0.256500
tampered,0.309100
tampered,0.148400
tampered,0.172300
tampered,0.127700
tampered,0.126100
tampered,0.112300
tampered,0.128200
tampered,0.107300
tampered,0.137000
tampered,0.135700
tampered,0.106200
tampered,0.102900
tampered,0.174600
tampered,0.225100
tampered,0.160300
tampered,0.111200
tampered,0.067600
tampered,0.065200
tampered,0.063900
tampered,0.064400
tampered,0.064500
tampered,0.061200
tampered,0.064900
tampered,0.068100
tampered,0.065900
tampered,0.060500
tampered,0.062000
tampered,0.059900
tampered,0.060000
tampered,0.059800
tampered,0.063100
tampered,0.065300
tampered,0.064000
tampered,0.060800
tampered,0.059800
tampered,0.061900
tampered,0.064500
tampered,0.060300
tampered,0.059000
tampered,0.059100
tampered,0.061500
tampered,0.063100
tampered,0.059600
tampered,0.062400
tampered,0.059800
tampered,0.061500
tampered,0.058900
tampered,0.059000
tampered,0.059400
tampered,0.059600
tampered,0.064100
tampered,0.059100
tampered,0.062800
tampered,0.062400
tampered,0.062300
tampered,0.063100
tampered,0.059500
tampered,0.062800
tampered,0.059000
tampered,0.062900
tampered,0.060600
tampered,0.061700
tampered,0.062700
tampered,0.061000
tampered,0.061900
tampered,0.059900
tampered,0.063600
tampered,0.061000
tampered,0.064800
tampered,0.060800
tampered,0.060300
tampered,0.062000
tampered,0.063900
tampered,0.063900
tampered,0.062400
tampered,0.059900
tampered,0.063100
tampered,0.063800
tampered,0.066200
tampered,0.061100
tampered,0.060200
tampered,0.060200
tampered,0.061500
tampered,0.060100
tampered,0.062700
tampered,0.068600
tampered,0.314500
tampered,0.155900
tampered,0.105300
tampered,0.096700
tampered,0.072300
tampered,0.062600
tampered,0.066300
tampered,0.065400
tampered,0.096200
tampered,0.063000
tampered,0.064400
tampered,0.064200
tampered,0.059700
tampered,0.059600
tampered,0.063800
tampered,0.066300
tampered,0.060000
tampered,0.060000
tampered,0.061800
tampered,0.061300
tampered,0.063600
tampered,0.091600
tampered,0.105700
tampered,0.076400
tampered,0.062800
tampered,0.057000
tampered,0.065900
tampered,0.062900
tampered,0.060400
tampered,0.065600
tampered,0.060100
tampered,0.060200
tampered,0.060100
tampered,0.063500
tampered,0.063400
tampered,0.066700
tampered,0.063600
tampered,0.064600
tampered,0.061900
tampered,0.059900
tampered,0.062300
tampered,0.064300
tampered,0.065900
tampered,0.060000
tampered,0.065200
tampered,0.062300
tampered,0.060800
tampered,0.062200
tampered,0.062200
tampered,0.060100
tampered,0.059500
tampered,0.060300
tampered,0.061700
tampered,0.061900
tampered,0.062900
tampered,0.060200
tampered,0.063800
tampered,0.060400
tampered,0.060000
tampered,0.059900
tampered,0.063300
tampered,0.061500
tampered,0.061500
tampered,0.064200
tampered,0.063300
tampered,0.064800
tampered,0.060100
tampered,0.059600
tampered,0.065900
tampered,0.062300
tampered,0.064500
tampered,0.063900
tampered,0.062400
tampered,0.060600
tampered,0.060900
tampered,0.099700
tampered,0.066200
tampered,0.062200
tampered,0.059700
tampered,0.063900
tampered,0.062500
tampered,0.060300
tampered,0.063900
tampered,0.067200
tampered,0.070600
tampered,0.063400
tampered,0.063500
tampered,0.073600
tampered,0.313000
tampered,0.188000
tampered,0.133200
tampered,0.119600
tampered,0.086100
tampered,0.064600
tampered,0.071700
tampered,0.061800
tampered,0.059700
tampered,0.065300
tampered,0.060500
tampered,0.064600
tampered,0.067800
tampered,0.061900
tampered,0.059600
tampered,0.059300
tampered,0.060100
tampered,0.056900
tampered,0.068300
tampered,0.061800
tampered,0.059900
tampered,0.060000
tampered,0.063000
tampered,0.063600
tampered,0.060800
tampered,0.066500
tampered,0.064100
tampered,0.060600
tampered,0.056100
tampered,0.054700
tampered,0.055500
tampered,0.058500
tampered,0.065400
tampered,0.064600
tampered,0.056400
tampered,0.057900
tampered,0.060100
tampered,0.055900
tampered,0.054800
tampered,0.067900
tampered,0.061000
tampered,0.061400
tampered,0.056400
tampered,0.054800
tampered,0.059000
tampered,0.058300
tampered,0.068700
tampered,0.057000
tampered,0.059200
tampered,0.055500
tampered,0.057300
tampered,0.055400
tampered,0.059100
tampered,0.058700
tampered,0.055700
tampered,0.064600
tampered,0.055000
tampered,0.054300
tampered,0.059100
tampered,0.059100
tampered,0.057100
tampered,0.058700
tampered,0.057800
tampered,0.061500
tampered,0.058200
tampered,0.056100
tampered,0.055100
tampered,0.059000
tampered,0.059000
tampered,0.056600
tampered,0.066300
tampered,0.074500
tampered,0.059400
tampered,0.056300
tampered,0.058500
tampered,0.058600
tampered,0.056300
tampered,0.061400
tampered,0.057500
tampered,0.059300
tampered,0.057900
tampered,0.058600
tampered,0.060700
tampered,0.055300
tampered,0.062600
tampered,0.060700
tampered,0.059200
tampered,0.056600
tampered,0.060900
tampered,0.055900
tampered,0.055200
tampered,0.054300
tampered,0.066600
tampered,0.058900
tampered,0.058700
tampered,0.054500
tampered,0.056300
tampered,0.059000
tampered,0.053800
tampered,0.054300
tampered,0.054100
tampered,0.065900
tampered,0.056700
tampered,0.057800
tampered,0.058900
tampered,0.058000
tampered,0.054800
tampered,0.054200
tampered,0.054900
tampered,0.073600
tampered,0.063100
tampered,0.056600
tampered,0.057300
tampered,0.131000
tampered,0.200900
tampered,0.182000
tampered,0.152300
tampered,0.063400
tampered,0.063400
tampered,0.062200
tampered,0.057800
tampered,0.055600
tampered,0.055600
tampered,0.061100
tampered,0.057500
tampered,0.058800
tampered,0.056000
tampered,0.058700
tampered,0.062900
tampered,0.058000
tampered,0.155500
tampered,0.064700
tampered,0.059700
tampered,0.064400
tampered,0.062500
tampered,0.057700
tampered,0.059000
tampered,0.055500
tampered,0.057200
tampered,0.054700
tampered,0.055300
tampered,0.054300
tampered,0.061600
tampered,0.064800
tampered,0.059500
tampered,0.058500
tampered,0.059900
tampered,0.058000
tampered,0.058700
tampered,0.060900
tampered,0.055900
tampered,0.060400
tampered,0.054800
tampered,0.055700
tampered,0.060800
tampered,0.059900
tampered,0.057100
tampered,0.059800
tampered,0.058500
tampered,0.056100
tampered,0.063600
tampered,0.056900
tampered,0.054300
tampered,0.057800
tampered,0.055800
tampered,0.058100
tampered,0.056000
tampered,0.058800
tampered,0.059400
tampered,0.058200
tampered,0.057700
tampered,0.054500
tampered,0.057700
tampered,0.056900
tampered,0.055200
tampered,0.057600
tampered,0.059400
tampered,0.055000
tampered,0.058400
tampered,0.056800
tampered,0.055300
tampered,0.060700
tampered,0.058600
tampered,0.057400
tampered,0.057100
tampered,0.054400
tampered,0.054900
tampered,0.061500
tampered,0.064200
tampered,0.056900
tampered,0.058300
tampered,0.058200
tampered,0.056600
tampered,0.061100
tampered,0.055600
tampered,0.058300
tampered,0.064000
tampered,0.086600
tampered,0.062400
tampered,0.063200
tampered,0.062900
tampered,0.056600
tampered,0.060400
tampered,0.063800
tampered,0.060200
tampered,0.055000
tampered,0.058800
tampered,0.056200
tampered,0.059800
tampered,0.055300
tampered,0.054200
tampered,0.057000
tampered,0.141700
tampered,0.077900
tampered,0.066800
tampered,0.064400
tampered,0.069600
tampered,0.062800
tampered,0.056400
tampered,0.055300
tampered,0.061300
tampered,0.056200
tampered,0.058900
tampered,0.057100
tampered,0.081500
tampered,0.072200
tampered,0.134700
tampered,0.211400
tampered,0.129800
tampered,0.102500
tampered,0.097100
tampered,0.059200
tampered,0.061200
tampered,0.059600
tampered,0.060900
tampered,0.055300
tampered,0.058200
tampered,0.057600
tampered,0.064900
tampered,0.062000
tampered,0.059100
tampered,0.059900
tampered,0.058800
tampered,0.060600
tampered,0.058800
tampered,0.061400
tampered,0.055800
tampered,0.054100
tampered,0.059600
tampered,0.059200
tampered,0.055100
tampered,0.055100
tampered,0.054900
tampered,0.056700
tampered,0.054900
tampered,0.060700
tampered,0.054100
tampered,0.056200
tampered,0.054100
tampered,0.061300
tampered,0.055000
tampered,0.055100
tampered,0.056600
tampered,0.054800
tampered,0.055100
tampered,0.060300
tampered,0.060700
tampered,0.061400
tampered,0.060200
tampered,0.059300
tampered,0.055500
tampered,0.059000
tampered,0.064800
tampered,0.055900
tampered,0.058000
tampered,0.054200
tampered,0.060000
tampered,0.056500
tampered,0.059300
tampered,0.056100
tampered,0.055300
tampered,0.058300
tampered,0.055000
tampered,0.055300
tampered,0.058400
tampered,0.055700
tampered,0.064700
tampered,0.059500
tampered,0.061200
tampered,0.055100
tampered,0.056700
tampered,0.057900
tampered,0.055500
tampered,0.054900
tampered,0.063600
tampered,0.061800
tampered,0.055100
tampered,0.059200
tampered,0.055400
tampered,0.058700
tampered,0.056800
tampered,0.055000
tampered,0.055000
tampered,0.058900
tampered,0.059600
tampered,0.057300
tampered,0.055300
tampered,0.054200
tampered,0.055200
tampered,0.056700
tampered,0.058500
tampered,0.058800
tampered,0.056100
tampered,0.055100
tampered,0.061600
tampered,0.060100
tampered,0.055800
tampered,0.055200
tampered,0.057600
tampered,0.057700
tampered,0.058500
tampered,0.065300
tampered,0.060300
tampered,0.056700
tampered,0.054300
tampered,0.057400
tampered,0.062100
tampered,0.060300
tampered,0.159700
tampered,0.074500
tampered,0.062400
tampered,0.057300
tampered,0.057100
tampered,0.056100
tampered,0.058600
tampered,0.054500
tampered,0.055300
tampered,0.065900
tampered,0.061200
tampered,0.059300
tampered,0.056300
tampered,0.055900
tampered,0.055900
tampered,0.055700
tampered,0.054700
tampered,0.060100
tampered,0.062600
tampered,0.059900
tampered,0.057500
tampered,0.138200
tampered,0.094500
tampered,0.064700
tampered,0.172600
tampered,0.144300
tampered,0.122300
tampered,0.077000
tampered,0.064200
tampered,0.060400
tampered,0.060700
tampered,0.063400
tampered,0.062200
tampered,0.055800
tampered,0.059500
tampered,0.059700
tampered,0.056500
tampered,0.069100
tampered,0.061500
